,T,lambda,gamma,strategy
3739,10,4.0,,coop
3740,10,4.0,,coop
3741,10,4.0,,coop
3742,10,4.0,,coop
3743,10,4.0,,coop
3744,10,4.0,,coop
3745,10,4.0,,coop
3746,10,4.0,,coop
3747,10,4.0,,coop
3748,10,4.0,,coop
3749,10,4.0,,coop
3750,10,4.0,,defect
3751,10,4.0,,coop
3752,10,4.0,,defect
3753,10,4.0,,coop
3754,10,4.0,,coop
3755,10,4.0,,coop
3756,10,4.0,,coop
3757,10,4.0,,coop
3758,10,4.0,,defect
3759,10,4.0,,coop
3760,10,4.0,,defect
3761,10,4.0,,defect
3762,10,4.0,,coop
3763,10,4.0,,coop
3764,10,4.0,,defect
3765,10,4.0,,defect
3766,10,4.0,,coop
3767,10,4.0,,coop
3768,10,4.0,,coop
3769,10,4.0,,coop
3770,10,4.0,,coop
3771,10,4.0,,coop
3772,10,4.0,,coop
3773,10,4.0,,coop
3774,10,4.0,,coop
3775,10,4.0,,coop
3776,10,4.0,,coop
3777,10,4.0,,coop
3778,10,4.0,,coop
3779,10,4.0,,coop
3780,10,4.0,,defect
3781,10,4.0,,coop
3782,10,4.0,,coop
3783,10,4.0,,coop
3784,10,4.0,,coop
3785,10,4.0,,coop
3786,10,4.0,,coop
3787,10,4.0,,coop
3788,10,4.0,,defect
3789,10,4.0,,defect
3790,10,4.0,,coop
3791,10,4.0,,coop
3792,10,4.0,,coop
3793,10,4.0,,coop
3794,10,4.0,,coop
3795,10,4.0,,coop
3796,10,4.0,,coop
3797,10,4.0,,defect
3798,10,4.0,,coop
3799,10,4.0,,coop
3800,10,4.0,,defect
3801,10,4.0,,defect
3802,10,4.0,,defect
3803,10,4.0,,coop
3804,10,4.0,,coop
3805,10,4.0,,coop
3806,10,4.0,,defect
3807,10,4.0,,coop
3808,10,4.0,,coop
3809,10,4.0,,defect
3810,10,4.0,,coop
3811,10,4.0,,coop
3812,10,4.0,,coop
3813,10,4.0,,coop
3814,10,4.0,,coop
3815,10,4.0,,defect
3816,10,4.0,,coop
3817,10,4.0,,defect
3818,10,4.0,,defect
3819,10,4.0,,coop
3820,10,4.0,,coop
3821,10,4.0,,coop
3822,10,4.0,,coop
3823,10,4.0,,coop
3824,10,4.0,,coop
3825,10,4.0,,coop
3826,10,4.0,,defect
3827,10,4.0,,coop
3828,10,4.0,,coop
3829,10,4.0,,defect
3830,10,4.0,,coop
3831,10,4.0,,defect
3832,10,4.0,,coop
3833,10,4.0,,coop
3834,10,4.0,,defect
3835,10,4.0,,coop
3836,10,4.0,,coop
3837,10,4.0,,coop
3838,10,4.0,,defect
3839,10,4.0,,defect
3840,10,4.0,,coop
3841,10,4.0,,coop
3842,10,4.0,,coop
3843,10,4.0,,coop
3844,10,4.0,,defect
3845,10,4.0,,coop
3846,10,4.0,,coop
3847,10,4.0,,coop
3848,10,4.0,,coop
3849,10,4.0,,defect
3850,10,4.0,,coop
3851,10,4.0,,coop
3852,10,4.0,,coop
3853,10,4.0,,coop
3854,10,4.0,,coop
3855,10,4.0,,coop
3856,10,4.0,,defect
3857,10,4.0,,coop
3858,10,4.0,,coop
3859,10,4.0,,defect
3860,10,4.0,,coop
3861,10,4.0,,coop
3862,10,4.0,,coop
3863,10,4.0,,defect
3864,10,4.0,,coop
3865,10,4.0,,coop
3866,10,4.0,,coop
3867,10,4.0,,coop
3868,10,4.0,,coop
3869,10,4.0,,coop
3870,10,4.0,,coop
3871,10,4.0,,coop
3872,10,4.0,,defect
3873,10,4.0,,coop
3874,10,4.0,,coop
3875,10,4.0,,coop
3876,10,4.0,,coop
3877,10,4.0,,coop
3878,10,4.0,,defect
3879,10,4.0,,coop
3880,10,4.0,,defect
3881,10,4.0,,coop
3882,10,4.0,,defect
3883,10,4.0,,coop
3884,10,4.0,,defect
3885,10,4.0,,coop
3886,10,4.0,,coop
3887,10,4.0,,coop
3888,10,4.0,,coop
3889,10,4.0,,coop
3890,10,4.0,,coop
3891,10,4.0,,coop
3892,10,4.0,,coop
3893,10,4.0,,coop
3894,10,4.0,,coop
3895,10,4.0,,coop
3896,10,4.0,,coop
3897,10,4.0,,coop
3898,10,4.0,,coop
3899,10,4.0,,coop
3900,10,4.0,,coop
3901,10,4.0,,coop
3902,10,4.0,,defect
3903,10,4.0,,coop
3904,10,4.0,,coop
3905,10,4.0,,coop
3906,10,4.0,,coop
3907,10,4.0,,defect
3908,10,4.0,,coop
3909,10,4.0,,coop
3910,10,4.0,,coop
3911,10,4.0,,coop
3912,10,4.0,,coop
3913,10,4.0,,coop
3914,10,4.0,,coop
3915,10,4.0,,coop
3916,10,4.0,,defect
3917,10,4.0,,coop
3918,10,4.0,,coop
3919,10,4.0,,defect
3920,10,4.0,,coop
3921,10,4.0,,coop
3922,10,4.0,,coop
3923,10,4.0,,coop
3924,10,4.0,,coop
3925,10,4.0,,coop
3926,10,4.0,,coop
3927,10,4.0,,coop
3928,10,4.0,,coop
3929,10,4.0,,coop
3930,10,4.0,,defect
3931,10,4.0,,coop
3932,10,4.0,,coop
3933,10,4.0,,coop
3934,10,4.0,,coop
3935,10,4.0,,coop
3936,10,4.0,,defect
3937,10,4.0,,coop
3938,10,4.0,,coop
3939,10,4.0,,defect
3940,10,4.0,,coop
3941,10,4.0,,coop
3942,10,4.0,,coop
3943,10,4.0,,coop
3944,10,4.0,,coop
3945,10,4.0,,defect
3946,10,4.0,,coop
3947,10,4.0,,coop
3948,10,4.0,,coop
3949,10,4.0,,coop
3950,10,4.0,,coop
3951,10,4.0,,defect
3952,10,4.0,,coop
3953,10,4.0,,coop
3954,10,4.0,,coop
3955,10,4.0,,coop
3956,10,4.0,,defect
3957,10,4.0,,coop
3958,10,4.0,,defect
3959,10,4.0,,coop
3960,10,4.0,,defect
3961,10,4.0,,defect
3962,10,4.0,,coop
3963,10,4.0,,coop
3964,10,4.0,,coop
3965,10,4.0,,coop
3966,10,4.0,,defect
3967,10,4.0,,defect
3968,10,4.0,,coop
3969,10,4.0,,coop
3970,10,4.0,,coop
3971,10,4.0,,coop
3972,10,4.0,,coop
3973,10,4.0,,defect
3974,10,4.0,,coop
3975,10,4.0,,coop
3976,10,4.0,,defect
3977,10,4.0,,coop
3978,10,4.0,,coop
3979,10,4.0,,coop
3980,10,4.0,,coop
3981,10,4.0,,coop
3982,10,4.0,,coop
3983,10,4.0,,coop
3984,10,4.0,,coop
3985,10,4.0,,coop
3986,10,4.0,,coop
3987,10,4.0,,coop
3988,10,4.0,,coop
3989,10,4.0,,coop
3990,10,4.0,,coop
3991,10,4.0,,defect
3992,10,4.0,,coop
3993,10,4.0,,coop
3994,10,4.0,,coop
3995,10,4.0,,coop
3996,10,4.0,,coop
3997,10,4.0,,coop
3998,10,4.0,,coop
3999,10,4.0,,coop
4000,10,4.0,,defect
4001,10,4.0,,defect
4002,10,4.0,,coop
4003,10,4.0,,coop
4004,10,4.0,,defect
4005,10,4.0,,coop
4006,10,4.0,,coop
4007,10,4.0,,coop
4008,10,4.0,,coop
4009,10,4.0,,coop
4010,10,4.0,,coop
4011,10,4.0,,coop
4012,10,4.0,,coop
4013,10,4.0,,coop
4014,10,4.0,,coop
4015,10,4.0,,coop
4016,10,4.0,,coop
4017,10,4.0,,coop
4018,10,4.0,,coop
4019,10,4.0,,defect
4020,10,4.0,,defect
4021,10,4.0,,coop
4022,10,4.0,,coop
4023,10,4.0,,coop
4024,10,4.0,,coop
4025,10,4.0,,coop
4026,10,4.0,,coop
4027,10,4.0,,coop
4028,10,4.0,,coop
4029,10,4.0,,coop
4030,10,4.0,,defect
4031,10,4.0,,defect
4032,10,4.0,,coop
4033,10,4.0,,defect
4034,10,4.0,,coop
4035,10,4.0,,defect
4036,10,4.0,,coop
4037,10,4.0,,coop
4038,10,4.0,,coop
4039,10,4.0,,coop
4040,10,4.0,,coop
4041,10,4.0,,coop
4042,10,4.0,,coop
4043,10,4.0,,coop
4044,10,4.0,,coop
4045,10,4.0,,coop
4046,10,4.0,,defect
4047,10,4.0,,coop
4048,10,4.0,,defect
4049,10,4.0,,coop
4050,10,4.0,,coop
4051,10,4.0,,coop
4052,10,4.0,,defect
4053,10,4.0,,defect
4054,10,4.0,,coop
4055,10,4.0,,coop
4056,10,4.0,,coop
4057,10,4.0,,defect
4058,10,4.0,,defect
4059,10,4.0,,coop
4060,10,4.0,,coop
4061,10,4.0,,coop
4062,10,4.0,,defect
4063,10,4.0,,coop
4064,10,4.0,,coop
4065,10,4.0,,coop
4066,10,4.0,,defect
4067,10,4.0,,coop
4068,10,4.0,,coop
4069,10,4.0,,coop
4070,10,4.0,,coop
4071,10,4.0,,defect
4072,10,4.0,,defect
4073,10,4.0,,defect
4074,10,4.0,,coop
4075,10,4.0,,defect
4076,10,4.0,,coop
4077,10,4.0,,coop
4078,10,4.0,,coop
4079,10,4.0,,coop
4080,10,4.0,,coop
4081,10,4.0,,coop
4082,10,4.0,,coop
4083,10,4.0,,coop
4084,10,4.0,,coop
4085,10,4.0,,coop
4086,10,4.0,,coop
4087,10,4.0,,coop
4088,10,4.0,,defect
4089,10,4.0,,coop
4090,10,4.0,,defect
4091,10,4.0,,coop
4092,10,4.0,,coop
4093,10,4.0,,coop
4094,10,4.0,,coop
4095,10,4.0,,coop
4096,10,4.0,,coop
4097,10,4.0,,coop
4098,10,4.0,,coop
4099,10,4.0,,coop
4100,10,4.0,,coop
4101,10,4.0,,coop
4102,10,4.0,,coop
4103,10,4.0,,coop
4104,10,4.0,,coop
4105,10,4.0,,coop
4106,10,4.0,,coop
4107,10,4.0,,coop
4108,10,4.0,,coop
4109,10,4.0,,coop
4110,10,4.0,,defect
4111,10,4.0,,defect
4112,10,4.0,,coop
4113,10,4.0,,coop
4114,10,4.0,,coop
4115,10,4.0,,coop
4116,10,4.0,,defect
4117,10,4.0,,coop
4118,10,4.0,,coop
4119,10,4.0,,coop
4120,10,4.0,,defect
4121,10,4.0,,coop
4122,10,4.0,,coop
4123,10,4.0,,coop
4124,10,4.0,,defect
4125,10,4.0,,coop
4126,10,4.0,,coop
4127,10,4.0,,coop
4128,10,4.0,,coop
4129,10,4.0,,coop
4130,10,4.0,,defect
4131,10,4.0,,coop
4132,10,4.0,,coop
4133,10,4.0,,coop
4134,10,4.0,,coop
4135,10,4.0,,coop
4136,10,4.0,,defect
4137,10,4.0,,coop
4138,10,4.0,,coop
4139,10,4.0,,defect
4140,10,4.0,,coop
4141,10,4.0,,defect
4142,10,4.0,,coop
4143,10,4.0,,coop
4144,10,4.0,,coop
4145,10,4.0,,coop
4146,10,4.0,,coop
4147,10,4.0,,defect
4148,10,4.0,,coop
4149,10,4.0,,defect
4150,10,4.0,,coop
4151,10,4.0,,defect
4152,10,4.0,,coop
4153,10,4.0,,coop
4154,10,4.0,,coop
4155,10,4.0,,coop
4156,10,4.0,,coop
4157,10,4.0,,coop
4158,10,4.0,,coop
4159,10,4.0,,defect
4160,10,4.0,,coop
4161,10,4.0,,coop
4162,10,4.0,,coop
4163,10,4.0,,defect
4164,10,4.0,,defect
4165,10,4.0,,coop
4166,10,4.0,,coop
4167,10,4.0,,coop
4168,10,4.0,,defect
4169,10,4.0,,coop
4170,10,4.0,,coop
4171,10,4.0,,coop
4172,10,4.0,,coop
4173,10,4.0,,coop
4174,10,4.0,,coop
4175,10,4.0,,coop
4176,10,4.0,,coop
4177,10,4.0,,coop
4178,10,4.0,,coop
4179,10,4.0,,defect
4180,10,4.0,,defect
4181,10,4.0,,coop
4182,10,4.0,,coop
4183,10,4.0,,defect
4184,10,4.0,,defect
4185,10,4.0,,defect
4186,10,4.0,,coop
4187,10,4.0,,coop
4188,10,4.0,,coop
4189,10,4.0,,coop
4190,10,4.0,,coop
4191,10,4.0,,defect
4192,10,4.0,,coop
4193,10,4.0,,coop
4194,10,4.0,,coop
4195,10,4.0,,defect
4196,10,4.0,,coop
4197,10,4.0,,coop
4198,10,4.0,,coop
4199,10,4.0,,coop
4200,10,4.0,,defect
4201,10,4.0,,coop
4202,10,4.0,,coop
4203,10,4.0,,coop
4204,10,4.0,,coop
4205,10,4.0,,coop
4206,10,4.0,,coop
4207,10,4.0,,coop
4208,10,4.0,,coop
4209,10,4.0,,coop
4210,10,4.0,,coop
4211,10,4.0,,coop
4212,10,4.0,,coop
4213,10,4.0,,coop
4214,10,4.0,,defect
4215,10,4.0,,coop
4216,10,4.0,,coop
4217,10,4.0,,defect
4218,10,4.0,,coop
4219,10,4.0,,defect
4220,10,4.0,,coop
4221,10,4.0,,coop
4222,10,4.0,,defect
4223,10,4.0,,coop
4224,10,4.0,,coop
4225,10,4.0,,coop
4226,10,4.0,,coop
4227,10,4.0,,coop
4228,10,4.0,,coop
4229,10,4.0,,coop
4230,10,4.0,,coop
4231,10,4.0,,coop
4232,10,4.0,,coop
4233,10,4.0,,coop
4234,10,4.0,,coop
4235,10,4.0,,defect
4236,10,4.0,,coop
4237,10,4.0,,coop
4238,10,4.0,,coop
4239,10,4.0,,defect
4240,10,4.0,,coop
4241,10,4.0,,defect
4242,10,4.0,,coop
4243,10,4.0,,coop
4244,10,4.0,,defect
4245,10,4.0,,defect
4246,10,4.0,,defect
4247,10,4.0,,defect
4248,10,4.0,,coop
4249,10,4.0,,coop
4250,10,4.0,,coop
4251,10,4.0,,coop
4252,10,4.0,,coop
4253,10,4.0,,coop
4254,10,4.0,,coop
4255,10,4.0,,defect
4256,10,4.0,,defect
4257,10,4.0,,coop
4258,10,4.0,,defect
4259,10,4.0,,defect
4260,10,4.0,,coop
4261,10,4.0,,coop
4262,10,4.0,,coop
4263,10,4.0,,coop
4264,10,4.0,,coop
4265,10,4.0,,coop
4266,10,4.0,,coop
4267,10,4.0,,coop
4268,10,4.0,,defect
4269,10,4.0,,coop
4270,10,4.0,,coop
4271,10,4.0,,coop
4272,10,4.0,,coop
4273,10,4.0,,coop
4274,10,4.0,,coop
4275,10,4.0,,defect
4276,10,4.0,,coop
4277,10,4.0,,coop
4278,10,4.0,,defect
4279,10,4.0,,coop
4280,10,4.0,,coop
4281,10,4.0,,coop
4282,10,4.0,,coop
4283,10,4.0,,defect
4284,10,4.0,,coop
4285,10,4.0,,coop
4286,10,4.0,,coop
4287,10,4.0,,defect
4288,10,4.0,,coop
4289,10,4.0,,defect
4290,10,4.0,,coop
4291,10,4.0,,coop
4292,10,4.0,,defect
4293,10,4.0,,coop
4294,10,4.0,,coop
4295,10,4.0,,coop
4296,10,4.0,,coop
4297,10,4.0,,coop
4298,10,4.0,,defect
4299,10,4.0,,coop
4300,10,4.0,,coop
4301,10,4.0,,defect
4302,10,4.0,,coop
4303,10,4.0,,coop
4304,10,4.0,,coop
4305,10,4.0,,coop
4306,10,4.0,,coop
4307,10,4.0,,coop
4308,10,4.0,,coop
4309,10,4.0,,coop
4310,10,4.0,,coop
4311,10,4.0,,defect
4312,10,4.0,,coop
4313,10,4.0,,coop
4314,10,4.0,,coop
4315,10,4.0,,coop
4316,10,4.0,,coop
4317,10,4.0,,coop
4318,10,4.0,,coop
4319,10,4.0,,coop
4320,10,4.0,,defect
4321,10,4.0,,defect
4322,10,4.0,,defect
4323,10,4.0,,coop
4324,10,4.0,,coop
4325,10,4.0,,coop
4326,10,4.0,,coop
4327,10,4.0,,coop
4328,10,4.0,,defect
4329,10,4.0,,coop
4330,10,4.0,,coop
4331,10,4.0,,coop
4332,10,4.0,,defect
4333,10,4.0,,defect
4334,10,4.0,,coop
4335,10,4.0,,coop
4336,10,4.0,,coop
4337,10,4.0,,coop
4338,10,4.0,,coop
4339,10,4.0,,coop
4340,10,4.0,,coop
4341,10,4.0,,coop
4342,10,4.0,,coop
4343,10,4.0,,coop
4344,10,4.0,,coop
4345,10,4.0,,defect
4346,10,4.0,,defect
4347,10,4.0,,defect
4348,10,4.0,,coop
4349,10,4.0,,defect
4350,10,4.0,,coop
4351,10,4.0,,defect
4352,10,4.0,,defect
4353,10,4.0,,coop
4354,10,4.0,,defect
4355,10,4.0,,coop
4356,10,4.0,,coop
4357,10,4.0,,coop
4358,10,4.0,,coop
4359,10,4.0,,coop
4360,10,4.0,,defect
4361,10,4.0,,coop
4362,10,4.0,,coop
4363,10,4.0,,coop
4364,10,4.0,,coop
4365,10,4.0,,coop
4366,10,4.0,,coop
4367,10,4.0,,coop
4368,10,4.0,,coop
4369,10,4.0,,coop
4370,10,4.0,,coop
4371,10,4.0,,coop
4372,10,4.0,,coop
4373,10,4.0,,coop
4374,10,4.0,,coop
4375,10,4.0,,coop
4376,10,4.0,,coop
4377,10,4.0,,coop
4378,10,4.0,,coop
4379,10,4.0,,coop
4380,10,4.0,,coop
4381,10,4.0,,coop
4382,10,4.0,,coop
4383,10,4.0,,coop
4384,10,4.0,,defect
4385,10,4.0,,coop
4386,10,4.0,,coop
4387,10,4.0,,coop
4388,10,4.0,,coop
4389,10,4.0,,defect
4390,10,4.0,,coop
4391,10,4.0,,coop
4392,10,4.0,,coop
4393,10,4.0,,defect
4394,10,4.0,,defect
4395,10,4.0,,coop
4396,10,4.0,,coop
4397,10,4.0,,coop
4398,10,4.0,,coop
4399,10,4.0,,coop
4400,10,4.0,,coop
4401,10,4.0,,coop
4402,10,4.0,,coop
4403,10,4.0,,coop
4404,10,4.0,,coop
4405,10,4.0,,coop
4406,10,4.0,,defect
4407,10,4.0,,coop
4408,10,4.0,,coop
4409,10,4.0,,coop
4410,10,4.0,,coop
4411,10,4.0,,defect
4412,10,4.0,,coop
4413,10,4.0,,coop
4414,10,4.0,,coop
4415,10,4.0,,defect
4416,10,4.0,,coop
4417,10,4.0,,coop
4418,10,4.0,,coop
4419,10,4.0,,coop
4420,10,4.0,,defect
4421,10,4.0,,coop
4422,10,4.0,,defect
4423,10,4.0,,coop
4424,10,4.0,,coop
4425,10,4.0,,coop
4426,10,4.0,,coop
4427,10,4.0,,coop
4428,10,4.0,,coop
4429,10,4.0,,coop
4430,10,4.0,,coop
4431,10,4.0,,coop
4432,10,4.0,,coop
4433,10,4.0,,coop
4434,10,4.0,,defect
4435,10,4.0,,coop
4436,10,4.0,,defect
4437,10,4.0,,coop
4438,10,4.0,,coop
4439,10,4.0,,coop
4440,10,4.0,,coop
4441,10,4.0,,coop
4442,10,4.0,,coop
4443,10,4.0,,coop
4444,10,4.0,,coop
4445,10,4.0,,coop
4446,10,4.0,,coop
4447,10,4.0,,coop
4448,10,4.0,,coop
4449,10,4.0,,coop
4450,10,4.0,,coop
4451,10,4.0,,coop
4452,10,4.0,,defect
4453,10,4.0,,coop
4454,10,4.0,,coop
4455,10,4.0,,coop
4456,10,4.0,,defect
4457,10,4.0,,coop
4458,10,4.0,,coop
4459,10,4.0,,coop
4460,10,4.0,,coop
4461,10,4.0,,defect
4462,10,4.0,,defect
4463,10,4.0,,coop
4464,10,4.0,,coop
4465,10,4.0,,coop
4466,10,4.0,,coop
4467,10,4.0,,defect
4468,10,4.0,,coop
4469,10,4.0,,coop
4470,10,4.0,,coop
4471,10,4.0,,coop
4472,10,4.0,,defect
4473,10,4.0,,coop
4474,10,4.0,,defect
4475,10,4.0,,coop
4476,10,4.0,,defect
4477,10,4.0,,coop
4478,10,4.0,,coop
4479,10,4.0,,defect
4480,10,4.0,,coop
4481,10,4.0,,coop
4482,10,4.0,,coop
4483,10,4.0,,defect
4484,10,4.0,,coop
4485,10,4.0,,coop
4486,10,4.0,,coop
4487,10,4.0,,coop
4488,10,4.0,,defect
4489,10,4.0,,defect
4490,10,4.0,,coop
4491,10,4.0,,coop
4492,10,4.0,,defect
4493,10,4.0,,coop
4494,10,4.0,,defect
4495,10,4.0,,coop
4496,10,4.0,,coop
4497,10,4.0,,coop
4498,10,4.0,,coop
4499,10,4.0,,coop
4500,10,4.0,,coop
4501,10,4.0,,coop
4502,10,4.0,,coop
4503,10,4.0,,coop
4504,10,4.0,,coop
4505,10,4.0,,coop
4506,10,4.0,,coop
4507,10,4.0,,coop
4508,10,4.0,,coop
4509,10,4.0,,coop
4510,10,4.0,,coop
4511,10,4.0,,coop
4512,10,4.0,,coop
4513,10,4.0,,coop
4514,10,4.0,,defect
4515,10,4.0,,coop
4516,10,4.0,,coop
4517,10,4.0,,coop
4518,10,4.0,,coop
4519,10,4.0,,defect
4520,10,4.0,,defect
4521,10,4.0,,defect
4522,10,4.0,,coop
4523,10,4.0,,coop
4524,10,4.0,,defect
4525,10,4.0,,coop
4526,10,4.0,,defect
4527,10,4.0,,coop
4528,10,4.0,,coop
4529,10,4.0,,coop
4530,10,4.0,,coop
4531,10,4.0,,coop
4532,10,4.0,,coop
4533,10,4.0,,coop
4534,10,4.0,,coop
4535,10,4.0,,coop
4536,10,4.0,,coop
4537,10,4.0,,coop
4538,10,4.0,,coop
4539,10,4.0,,defect
4540,10,4.0,,coop
4541,10,4.0,,coop
4542,10,4.0,,coop
4543,10,4.0,,coop
4544,10,4.0,,coop
4545,10,4.0,,coop
4546,10,4.0,,coop
4547,10,4.0,,coop
4548,10,4.0,,coop
4549,10,4.0,,coop
4550,10,4.0,,coop
4551,10,4.0,,defect
4552,10,4.0,,coop
4553,10,4.0,,coop
4554,10,4.0,,coop
4555,10,4.0,,coop
4556,10,4.0,,coop
4557,10,4.0,,coop
4558,10,4.0,,coop
4559,10,4.0,,defect
4560,10,4.0,,coop
4561,10,4.0,,coop
4562,10,4.0,,coop
4563,10,4.0,,coop
4564,10,4.0,,coop
4565,10,4.0,,coop
4566,10,4.0,,coop
4567,10,4.0,,defect
4568,10,4.0,,coop
4569,10,4.0,,coop
4570,10,4.0,,coop
4571,10,4.0,,defect
4572,10,4.0,,coop
4573,10,4.0,,coop
4574,10,4.0,,defect
4575,10,4.0,,coop
4576,10,4.0,,defect
4577,10,4.0,,coop
4578,10,4.0,,coop
4579,10,4.0,,coop
4580,10,4.0,,coop
4581,10,4.0,,coop
4582,10,4.0,,coop
4583,10,4.0,,defect
4584,10,4.0,,defect
4585,10,4.0,,defect
4586,10,4.0,,defect
4587,10,4.0,,defect
4588,10,4.0,,defect
4589,10,4.0,,coop
4590,10,4.0,,coop
4591,10,4.0,,coop
4592,10,4.0,,coop
4593,10,4.0,,coop
4594,10,4.0,,defect
4595,10,4.0,,defect
4596,10,4.0,,coop
4597,10,4.0,,coop
4598,10,4.0,,coop
4599,10,4.0,,defect
4600,10,4.0,,coop
4601,10,4.0,,coop
4602,10,4.0,,coop
4603,10,4.0,,coop
4604,10,4.0,,coop
4605,10,4.0,,coop
4606,10,4.0,,coop
4607,10,4.0,,defect
4608,10,4.0,,coop
4609,10,4.0,,coop
4610,10,4.0,,coop
4611,10,4.0,,coop
4612,10,4.0,,coop
4613,10,4.0,,coop
4614,10,4.0,,coop
4615,10,4.0,,coop
4616,10,4.0,,defect
4617,10,4.0,,coop
4618,10,4.0,,coop
4619,10,4.0,,coop
4620,10,4.0,,coop
4621,10,4.0,,coop
4622,10,4.0,,coop
4623,10,4.0,,coop
4624,10,4.0,,defect
4625,10,4.0,,coop
4626,10,4.0,,coop
4627,10,4.0,,coop
4628,10,4.0,,coop
4629,10,4.0,,coop
4630,10,4.0,,defect
4631,10,4.0,,coop
4632,10,4.0,,coop
4633,10,4.0,,coop
4634,10,4.0,,defect
4635,10,4.0,,defect
4636,10,4.0,,defect
4637,10,4.0,,coop
4638,10,4.0,,coop
4639,10,4.0,,coop
4640,10,4.0,,coop
4641,10,4.0,,coop
4642,10,4.0,,coop
4643,10,4.0,,defect
4644,10,4.0,,defect
4645,10,4.0,,coop
4646,10,4.0,,coop
4647,10,4.0,,defect
4648,10,4.0,,coop
4649,10,4.0,,coop
4650,10,4.0,,coop
4651,10,4.0,,coop
4652,10,4.0,,coop
4653,10,4.0,,coop
4654,10,4.0,,coop
4655,10,4.0,,coop
4656,10,4.0,,coop
4657,10,4.0,,coop
4658,10,4.0,,defect
4659,10,4.0,,coop
4660,10,4.0,,coop
4661,10,4.0,,coop
4662,10,4.0,,defect
4663,10,4.0,,coop
4664,10,4.0,,defect
4665,10,4.0,,coop
4666,10,4.0,,defect
4667,10,4.0,,defect
4668,10,4.0,,coop
4669,10,4.0,,defect
4670,10,4.0,,coop
4671,10,4.0,,coop
4672,10,4.0,,coop
4673,10,4.0,,coop
4674,10,4.0,,coop
4675,10,4.0,,coop
4676,10,4.0,,coop
4677,10,4.0,,defect
4678,10,4.0,,coop
4679,10,4.0,,defect
4680,10,4.0,,coop
4681,10,4.0,,defect
4682,10,4.0,,coop
4683,10,4.0,,coop
4684,10,4.0,,coop
4685,10,4.0,,coop
4686,10,4.0,,coop
4687,10,4.0,,coop
4688,10,4.0,,coop
4689,10,4.0,,coop
4690,10,4.0,,coop
4691,10,4.0,,coop
4692,10,4.0,,coop
4693,10,4.0,,coop
4694,10,4.0,,coop
4695,10,4.0,,coop
4696,10,4.0,,coop
4697,10,4.0,,defect
4698,10,4.0,,coop
4699,10,4.0,,defect
4700,10,4.0,,coop
4701,10,4.0,,coop
4702,10,4.0,,defect
4703,10,4.0,,defect
4704,10,4.0,,defect
4705,10,4.0,,coop
4706,10,4.0,,coop
4707,10,4.0,,coop
4708,10,4.0,,coop
4709,10,4.0,,defect
4710,10,4.0,,coop
4711,10,4.0,,coop
4712,10,4.0,,coop
4713,10,4.0,,coop
4714,10,4.0,,coop
4715,10,4.0,,coop
4716,10,4.0,,coop
4717,10,4.0,,coop
4718,10,4.0,,coop
4719,10,4.0,,coop
4720,10,4.0,,defect
4721,10,4.0,,defect
4722,10,4.0,,coop
4723,10,4.0,,coop
4724,10,4.0,,coop
4725,10,4.0,,coop
4726,10,4.0,,defect
4727,10,4.0,,coop
4728,10,4.0,,coop
4729,10,4.0,,coop
4730,10,4.0,,coop
4731,10,4.0,,coop
4732,10,4.0,,coop
4733,10,4.0,,defect
4734,10,4.0,,defect
4735,10,4.0,,coop
4736,10,4.0,,defect
4737,10,4.0,,coop
4738,10,4.0,,coop
4739,10,4.0,,coop
4740,10,4.0,,defect
4741,10,4.0,,coop
4742,10,4.0,,defect
4743,10,4.0,,coop
4744,10,4.0,,coop
4745,10,4.0,,coop
4746,10,4.0,,coop
4747,10,4.0,,defect
4748,10,4.0,,coop
4749,10,4.0,,coop
4750,10,4.0,,coop
4751,10,4.0,,coop
4752,10,4.0,,coop
4753,10,4.0,,coop
4754,10,4.0,,coop
4755,10,4.0,,coop
4756,10,4.0,,coop
4757,10,4.0,,coop
4758,10,4.0,,coop
4759,10,4.0,,coop
4760,10,4.0,,coop
4761,10,4.0,,coop
4762,10,4.0,,defect
4763,10,4.0,,defect
4764,10,4.0,,coop
4765,10,4.0,,coop
4766,10,4.0,,defect
4767,10,4.0,,coop
4768,10,4.0,,coop
4769,10,4.0,,coop
4770,10,4.0,,coop
4771,10,4.0,,defect
4772,10,4.0,,defect
4773,10,4.0,,defect
4774,10,4.0,,defect
4775,10,4.0,,defect
4776,10,4.0,,coop
4777,10,4.0,,coop
4778,10,4.0,,coop
4779,10,4.0,,defect
4780,10,4.0,,coop
4781,10,4.0,,coop
4782,10,4.0,,coop
4783,10,4.0,,coop
4784,10,4.0,,coop
4785,10,4.0,,defect
4786,10,4.0,,coop
4787,10,4.0,,defect
4788,10,4.0,,coop
4789,10,4.0,,defect
4790,10,4.0,,coop
4791,10,4.0,,coop
4792,10,4.0,,defect
4793,10,4.0,,coop
4794,10,4.0,,coop
4795,10,4.0,,coop
4796,10,4.0,,coop
4797,10,4.0,,coop
4798,10,4.0,,coop
4799,10,4.0,,coop
4800,10,4.0,,defect
4801,10,4.0,,coop
4802,10,4.0,,coop
4803,10,4.0,,coop
4804,10,4.0,,coop
4805,10,4.0,,defect
4806,10,4.0,,coop
4807,10,4.0,,coop
4808,10,4.0,,coop
4809,10,4.0,,coop
4810,10,4.0,,coop
4811,10,4.0,,coop
4812,10,4.0,,coop
4813,10,4.0,,defect
